Area_sqft,Location,BHK,Parking,Gym,Pool,Lift,PowerBackup,AC,Rent_Monthly
1120,Hadapsar,2,9,9,9,9,9,9,16500.0
649,Hadapsar,1,9,9,9,9,9,9,12600.0
650,Hadapsar,1,9,9,9,9,9,9,24000.0
954,Hadapsar,2,9,9,9,9,9,9,23400.0
1000,Hadapsar,2,9,9,9,9,9,9,18600.0
650,Hadapsar,1,9,9,9,9,9,9,83400.0
1600,Hadapsar,3,9,9,9,9,9,9,28500.0
1120,Hadapsar,2,9,9,9,9,9,9,45000.0
1050,Hadapsar,2,9,9,9,9,9,9,23700.0
1040,Hadapsar,2,9,9,9,9,9,9,17400.0
735,Hadapsar,1,9,9,9,9,9,9,12600.0
650,Hadapsar,1,9,9,9,9,9,9,13200.0
620,Hadapsar,1,9,9,9,9,9,9,19500.0
735,Hadapsar,1,9,9,9,9,9,9,19500.0
735,Hadapsar,1,9,9,9,9,9,9,19500.0
735,Hadapsar,1,9,9,9,9,9,9,31500.0
1580,Hadapsar,3,9,9,9,9,9,9,25500.0
1115,Hadapsar,2,9,9,9,9,9,9,23700.0
1040,Hadapsar,2,9,9,9,9,9,9,16500.0
620,Hadapsar,1,9,9,9,9,9,9,40500.0
1677,Hadapsar,3,9,9,9,9,9,9,46500.0
1530,Hadapsar,3,9,9,9,9,9,9,60000.0
1600,Hadapsar,3,9,9,9,9,9,9,31500.0
1580,Hadapsar,3,9,9,9,9,9,9,28500.0
1075,Hadapsar,2,9,9,9,9,9,9,28500.0
1120,Hadapsar,2,9,9,9,9,9,9,20700.0
735,Hadapsar,1,9,9,9,9,9,9,15600.0
641,Hadapsar,1,9,9,9,9,9,9,15900.0
660,Hadapsar,1,9,9,9,9,9,9,18000.0
735,Hadapsar,1,9,9,9,9,9,9,12600.0
650,Hadapsar,1,9,9,9,9,9,9,15600.0
641,Hadapsar,1,9,9,9,9,9,9,15900.0
660,Hadapsar,1,9,9,9,9,9,9,25500.0
1100,Hadapsar,2,9,9,9,9,9,9,18000.0
735,Hadapsar,1,9,9,9,9,9,9,15600.0
641,Hadapsar,1,9,9,9,9,9,9,33000.0
1254,Hadapsar,3,9,9,9,9,9,9,15900.0
660,Hadapsar,1,9,9,9,9,9,9,15600.0
641,Hadapsar,1,9,9,9,9,9,9,18000.0
735,Hadapsar,1,9,9,9,9,9,9,46500.0
1530,Hadapsar,3,9,9,9,9,9,9,30300.0
1580,Hadapsar,3,9,9,9,9,9,9,18000.0
750,Hadapsar,1,9,9,9,9,9,9,45000.0
1380,Hadapsar,3,9,9,9,9,9,9,36000.0
1210,Hadapsar,2,9,9,9,9,9,9,28500.0
1120,Hadapsar,2,9,9,9,9,9,9,15600.0
525,Khar,1,9,9,9,9,9,9,46500.0
1530,Hadapsar,3,9,9,9,9,9,9,39000.0
1498,Hadapsar,3,9,9,9,9,9,9,36000.0
1395,Hadapsar,3,9,9,9,9,9,9,26100.0
1050,Hadapsar,2,9,9,9,9,9,9,12900.0
800,Hadapsar,1,9,9,9,9,9,9,7100.0
555,Virar East,1,9,9,9,9,9,9,7500.0
540,Virar East,1,9,9,9,9,9,9,34500.0
1133,Hinjewadi,2,9,9,9,9,9,9,8100.0
410,Pimpri,1,9,9,9,9,9,9,10500.0
565,Pimpri,1,9,9,9,9,9,9,15600.0
596,Pimpri,1,9,9,9,9,9,9,33000.0
800,Sinhagad Road,2,9,9,9,9,9,9,33000.0
350,Jogeshwari East,1,9,9,9,9,9,9,7500.0
545,Virar East,1,9,9,9,9,9,9,12900.0
650,Kothrud,1,9,9,9,9,9,9,17700.0
650,Kothrud,1,9,9,9,9,9,9,19700.0
965,Kothrud,2,9,9,9,9,9,9,21700.0
965,Kothrud,2,9,9,9,9,9,9,23800.0
965,Kothrud,2,9,9,9,9,9,9,23700.0
965,Kothrud,2,9,9,9,9,9,9,24300.0
965,Kothrud,2,9,9,9,9,9,9,28500.0
665,Kharadi,1,9,9,9,9,9,9,77400.0
1400,Pashan,2,9,9,9,9,9,9,25500.0
840,Kothrud,2,9,9,9,9,9,9,7200.0
640,Titwala,1,9,9,9,9,9,9,7200.0
640,Titwala,1,9,9,9,9,9,9,7300.0
575,Wakad,1,9,9,9,9,9,9,38700.0
310,Prabhadevi,1,9,9,9,9,9,9,6700.0
595,Ambernath East,1,9,9,9,9,9,9,7700.0
675,Badlapur East,1,9,9,9,9,9,9,45900.0
1040,Andheri,2,9,9,9,9,9,9,27000.0
793,Dahisar East,2,9,9,9,9,9,9,31500.0
760,Vile Parle,1,9,9,9,9,9,9,72000.0
1240,kandivali,3,9,9,9,9,9,9,21600.0
693,kandivali,1,9,9,9,9,9,9,21000.0
627,kandivali,1,9,9,9,9,9,9,43500.0
1020,kandivali,2,9,9,9,9,9,9,57000.0
1290,kandivali,2,9,9,9,9,9,9,67500.0
1495,kandivali,3,9,9,9,9,9,9,109500.0
2200,Ghatkopar,4,9,9,9,9,9,9,73500.0
1558,Ghatkopar,3,9,9,9,9,9,9,70500.0
1415,Goregaon,3,9,9,9,9,9,9,55500.0
1202,Goregaon,2,9,9,9,9,9,9,76800.0
1487,Pashan,3,9,9,9,9,9,9,55500.0
1065,Pashan,2,9,9,9,9,9,9,51000.0
1215,Goregaon,2,9,9,9,9,9,9,27000.0
3507,Goregaon,6,9,9,9,9,9,9,54000.0
987,Goregaon,2,9,9,9,9,9,9,63000.0
1040,Goregaon,2,9,9,9,9,9,9,130500.0
2015,Goregaon East,4,9,9,9,9,9,9,97500.0
1502,Goregaon East,3,9,9,9,9,9,9,40500.0
994,Malad East,2,9,9,9,9,9,9,54000.0
1220,Khar,3,9,9,9,9,9,9,19800.0
555,Bhandup West,1,9,9,9,9,9,9,8700.0
1318,Marine Lines,3,9,9,9,9,9,9,180000.0
1634,Juhu,3,9,9,9,9,9,9,81000.0
2436,Napeansea Road,3,9,9,9,9,9,9,127500.0
1305,Bandra East,2,9,9,9,9,9,9,180000.0
5200,Bandra Kurla Complex,5,9,9,9,9,9,9,24600.0
1000,sec 50 new,2,9,9,9,9,9,9,57000.0
1411,Marol,1,9,9,9,9,9,9,46500.0
1000,Vakola Pipeline Road,2,9,9,9,9,9,9,33000.0
600,Camp,1,9,9,9,9,9,9,11600.0
860,Neral,2,9,9,9,9,9,9,195000.0
2998,Wakad,4,9,9,9,9,9,9,14700.0
755,Hinjewadi,1,9,9,9,9,9,9,24300.0
1500,Khar West,3,9,9,9,9,9,9,19500.0
700,Shil Phata,2,9,9,9,9,9,9,16500.0
650,Shil Phata,2,9,9,9,9,9,9,75000.0
1080,Malad East,3,9,9,9,9,9,9,25000.0
1051,Kalwa,2,9,9,9,9,9,9,39000.0
903,Andheri East,2,9,9,9,9,9,9,7500.0
690,Vangani,1,9,9,9,9,9,9,135000.0
1400,Ville Parle East,3,9,9,9,9,9,9,150300.0
2800,Central Avenue,4,9,9,9,9,9,9,101400.0
1500,Camp,3,9,9,9,9,9,9,36000.0
600,Camp,1,9,9,9,9,9,9,36000.0
600,Camp,1,9,9,9,9,9,9,94500.0
1470,Aundh,3,9,9,9,9,9,9,71700.0
400,Aundh,2,9,9,9,9,9,9,24000.0
1095,Kamothe,2,9,9,9,9,9,9,75000.0
2400,Hadapsar,5,9,9,9,9,9,9,14700.0
755,Hinjewadi,1,9,9,9,9,9,9,22800.0
1350,Palava,3,9,9,9,9,9,9,12000.0
750,Palava,1,9,9,9,9,9,9,19500.0
1150,Palava,3,9,9,9,9,9,9,19500.0
1150,Palava,3,9,9,9,9,9,9,11700.0
650,Palava,1,9,9,9,9,9,9,15000.0
900,Palava,2,9,9,9,9,9,9,157500.0
1800,Juhu,3,9,9,9,9,9,9,165000.0
2800,Khar West,4,9,9,9,9,9,9,10800.0
700,Dombivali,1,9,9,9,9,9,9,44700.0
1200,Malad East,1,9,9,9,9,9,9,44700.0
806,Malad East,2,9,9,9,9,9,9,97500.0
2000,Grant Road West,3,9,9,9,9,9,9,11100.0
640,Karanjade,1,9,9,9,9,9,9,14100.0
675,Sector-8 Ulwe,1,9,9,9,9,9,9,12900.0
950,Taloja,2,9,9,9,9,9,9,9800.0
690,Taloja,1,9,9,9,9,9,9,6900.0
445,Taloja,1,9,9,9,9,9,9,11200.0
671,Taloja,1,9,9,9,9,9,9,16800.0
1050,taloja panchanand,2,9,9,9,9,9,9,11400.0
910,Badlapur East,2,9,9,9,9,9,9,16500.0
980,Pimpri,2,9,9,9,9,9,9,11700.0
650,Pimpri,1,9,9,9,9,9,9,44700.0
1100,Kondhwa,2,9,9,9,9,9,9,165000.0
1296,matunga east,3,9,9,9,9,9,9,165000.0
1296,matunga east,3,9,9,9,9,9,9,150000.0
1150,matunga east,3,9,9,9,9,9,9,90000.0
850,matunga east,2,9,9,9,9,9,9,165000.0
1296,matunga east,3,9,9,9,9,9,9,54000.0
560,matunga east,1,9,9,9,9,9,9,9900.0
920,Badlapur East,2,9,9,9,9,9,9,7800.0
660,Badlapur East,1,9,9,9,9,9,9,8000.0
660,Badlapur East,1,9,9,9,9,9,9,67500.0
922,Pashan,2,9,9,9,9,9,9,23100.0
1095,Wagholi,2,9,9,9,9,9,9,20400.0
925,Wagholi,2,9,9,9,9,9,9,20400.0
925,Wagholi,2,9,9,9,9,9,9,14400.0
725,Wagholi,1,9,9,9,9,9,9,29100.0
575,Camp,1,9,9,9,9,9,9,31500.0
1355,Wagholi,2,9,9,9,9,9,9,36000.0
1750,Wagholi,3,9,9,9,9,9,9,36000.0
1750,Wagholi,3,9,9,9,9,9,9,27000.0
550,Mulund East,1,9,9,9,9,9,9,27000.0
550,Mulund East,1,9,9,9,9,9,9,17100.0
450,Dahisar,1,9,9,9,9,9,9,7300.0
690,Badlapur West,1,9,9,9,9,9,9,11200.0
1050,Badlapur East,2,9,9,9,9,9,9,8400.0
710,Badlapur East,1,9,9,9,9,9,9,10800.0
1040,Badlapur East,2,9,9,9,9,9,9,12000.0
994,Ambernath East,2,9,9,9,9,9,9,11900.0
993,Ambernath East,2,9,9,9,9,9,9,10200.0
925,Ambernath East,2,9,9,9,9,9,9,10200.0
918,Ambernath East,2,9,9,9,9,9,9,6900.0
650,Ambernath East,1,9,9,9,9,9,9,55500.0
1350,Malad East,2,9,9,9,9,9,9,45300.0
1350,Kandivali East,3,9,9,9,9,9,9,18000.0
915,Undri,2,9,9,9,9,9,9,105000.0
1600,Aundh,3,9,9,9,9,9,9,76500.0
1400,Aundh,2,9,9,9,9,9,9,106500.0
2400,Kandivali East,3,9,9,9,9,9,9,43500.0
900,Kandivali East,2,9,9,9,9,9,9,60000.0
1600,Malad East,3,9,9,9,9,9,9,57000.0
1100,Malad East,2,9,9,9,9,9,9,57000.0
1100,Malad East,2,9,9,9,9,9,9,57300.0
800,Baner,2,9,9,9,9,9,9,46500.0
1000,Malad East,2,9,9,9,9,9,9,48000.0
900,Wakad,2,9,9,9,9,9,9,16200.0
905,Wakad,2,9,9,9,9,9,9,12600.0
625,Wakad,1,9,9,9,9,9,9,55500.0
950,Jogeshwari West,2,9,9,9,9,9,9,97500.0
1630,Kondhwa,3,9,9,9,9,9,9,57000.0
1100,Pashan,2,9,9,9,9,9,9,75000.0
1350,Kondhwa,2,9,9,9,9,9,9,81000.0
1601,Kondhwa,3,9,9,9,9,9,9,64500.0
1340,Kondhwa,2,9,9,9,9,9,9,33000.0
600,Baner,1,9,9,9,9,9,9,48000.0
1100,Dahisar West,2,9,9,9,9,9,9,25500.0
640,Kharadi,1,9,9,9,9,9,9,89700.0
1450,Jogeshwari West,3,9,9,9,9,9,9,6300.0
634,Ambernath West,1,9,9,9,9,9,9,64500.0
1390,Kondhwa,3,9,9,9,9,9,9,15600.0
650,Kothrud,1,9,9,9,9,9,9,25000.0
981,Kothrud,2,9,9,9,9,9,9,19300.0
693,Kothrud,1,9,9,9,9,9,9,19300.0
693,Kothrud,1,9,9,9,9,9,9,25400.0
1060,Kothrud,2,9,9,9,9,9,9,18100.0
756,Kothrud,1,9,9,9,9,9,9,18100.0
756,Kothrud,1,9,9,9,9,9,9,16500.0
700,Wakad,1,9,9,9,9,9,9,25000.0
980,Kothrud,2,9,9,9,9,9,9,18400.0
720,Kothrud,1,9,9,9,9,9,9,20100.0
531,Kothrud,1,9,9,9,9,9,9,57000.0
760,Santacruz East,2,9,9,9,9,9,9,55500.0
650,Aundh,1,9,9,9,9,9,9,40500.0
750,Andheri East,2,9,9,9,9,9,9,40500.0
750,Andheri East,2,9,9,9,9,9,9,45000.0
1100,Dahisar,2,9,9,9,9,9,9,31500.0
500,Baner,1,9,9,9,9,9,9,42000.0
650,Dharavi,1,9,9,9,9,9,9,12600.0
1010,Ambernath East,2,9,9,9,9,9,9,43500.0
1215,Hadapsar,2,9,9,9,9,9,9,43500.0
1215,Hadapsar,2,9,9,9,9,9,9,94500.0
2700,Hadapsar,5,9,9,9,9,9,9,55500.0
1650,Hadapsar,3,9,9,9,9,9,9,42000.0
1100,Hadapsar,2,9,9,9,9,9,9,42000.0
1100,Hadapsar,2,9,9,9,9,9,9,69000.0
1500,Ville Parle East,2,9,9,9,9,9,9,90000.0
1700,Ville Parle East,3,9,9,9,9,9,9,51000.0
700,Ville Parle East,1,9,9,9,9,9,9,84000.0
1100,Ville Parle East,2,9,9,9,9,9,9,90000.0
1100,Ville Parle East,2,9,9,9,9,9,9,60000.0
650,Aundh,2,9,9,9,9,9,9,81000.0
900,Ville Parle East,2,9,9,9,9,9,9,56700.0
600,Ville Parle East,1,9,9,9,9,9,9,135000.0
1700,Ville Parle East,3,9,9,9,9,9,9,82500.0
1100,vile parle west,2,9,9,9,9,9,9,120000.0
1700,Ville Parle East,3,9,9,9,9,9,9,120000.0
1500,Ville Parle East,2,9,9,9,9,9,9,150000.0
1800,Ville Parle East,3,9,9,9,9,9,9,84000.0
1850,Ville Parle East,3,9,9,9,9,9,9,150000.0
1800,Ville Parle East,3,9,9,9,9,9,9,84000.0
1850,Ville Parle East,3,9,9,9,9,9,9,120000.0
1200,Ville Parle East,3,9,9,9,9,9,9,172500.0
1200,Ville Parle East,3,9,9,9,9,9,9,90000.0
1100,Ville Parle East,3,9,9,9,9,9,9,57000.0
1150,Andheri East,2,9,9,9,9,9,9,66000.0
1000,Andheri East,2,9,9,9,9,9,9,66000.0
1300,Andheri East,3,9,9,9,9,9,9,105000.0
950,Ville Parle East,2,9,9,9,9,9,9,87000.0
690,Ville Parle East,2,9,9,9,9,9,9,120000.0
1100,Ville Parle East,3,9,9,9,9,9,9,87000.0
665,Ville Parle East,2,9,9,9,9,9,9,99000.0
1200,Ville Parle East,2,9,9,9,9,9,9,82500.0
720,Ville Parle East,2,9,9,9,9,9,9,75000.0
900,Ville Parle East,2,9,9,9,9,9,9,87000.0
690,Ville Parle East,2,9,9,9,9,9,9,87000.0
690,Ville Parle East,2,9,9,9,9,9,9,40500.0
550,Andheri East,1,9,9,9,9,9,9,37500.0
450,Ville Parle East,1,9,9,9,9,9,9,72000.0
1400,Ville Parle East,2,9,9,9,9,9,9,84000.0
1500,Ville Parle East,3,9,9,9,9,9,9,72000.0
1400,Ville Parle East,2,9,9,9,9,9,9,97500.0
1278,Ville Parle East,2,9,9,9,9,9,9,78000.0
710,Ville Parle East,2,9,9,9,9,9,9,87000.0
1100,Ville Parle East,2,9,9,9,9,9,9,79500.0
1500,Viman Nagar,3,9,9,9,9,9,9,57000.0
1155,Viman Nagar,2,9,9,9,9,9,9,75000.0
1445,Viman Nagar,3,9,9,9,9,9,9,57000.0
1150,Viman Nagar,2,9,9,9,9,9,9,11100.0
1025,Badlapur East,2,9,9,9,9,9,9,11100.0
1025,Badlapur East,2,9,9,9,9,9,9,8200.0
730,Badlapur East,1,9,9,9,9,9,9,125700.0
2700,Kandivali East,5,9,9,9,9,9,9,29400.0
728,Kondhwa,1,9,9,9,9,9,9,13500.0
450,Anjurdive,1,9,9,9,9,9,9,6800.0
610,Badlapur East,1,9,9,9,9,9,9,40500.0
1066,Kondhwa,2,9,9,9,9,9,9,29400.0
728,Kondhwa,1,9,9,9,9,9,9,67500.0
1650,Baner,3,9,9,9,9,9,9,23500.0
1045,Kothrud,2,9,9,9,9,9,9,15800.0
6900,Worli,5,9,9,9,9,9,9,23100.0
1800,Koregaon Park,3,9,9,9,9,9,9,43500.0
1000,Kandivali East,2,9,9,9,9,9,9,46500.0
1000,Kandivali East,2,9,9,9,9,9,9,36000.0
1010,Kondhwa,2,9,9,9,9,9,9,42000.0
1150,Hadapsar,2,9,9,9,9,9,9,37500.0
1150,Hadapsar,2,9,9,9,9,9,9,6900.0
450,Vasai east,1,9,9,9,9,9,9,14100.0
695,Pimpri,1,9,9,9,9,9,9,77100.0
750,Koregaon Park,2,9,9,9,9,9,9,22500.0
1145,Undri,2,9,9,9,9,9,9,25500.0
525,Kandivali East,1,9,9,9,9,9,9,48000.0
1000,Kandivali East,2,9,9,9,9,9,9,28500.0
1975,Vasai West,3,9,9,9,9,9,9,28500.0
1975,Vasai West,3,9,9,9,9,9,9,12000.0
540,Dombivli (West),1,9,9,9,9,9,9,21400.0
1050,Wagholi,2,9,9,9,9,9,9,117000.0
1000,Santacruz West,2,9,9,9,9,9,9,37500.0
1150,Hadapsar,2,9,9,9,9,9,9,6900.0
450,Vasai east,1,9,9,9,9,9,9,49500.0
1090,Kandivali East,2,9,9,9,9,9,9,14100.0
695,Pimpri,1,9,9,9,9,9,9,14100.0
695,Pimpri,1,9,9,9,9,9,9,77100.0
750,Koregaon Park,2,9,9,9,9,9,9,25500.0
525,Kandivali East,1,9,9,9,9,9,9,60000.0
1000,Kondhwa,2,9,9,9,9,9,9,60000.0
1000,Kondhwa,2,9,9,9,9,9,9,48000.0
1000,Kandivali East,2,9,9,9,9,9,9,40500.0
860,Kandivali East,2,9,9,9,9,9,9,46500.0
1000,Kandivali East,2,9,9,9,9,9,9,25000.0
1040,Bhayandar East,2,9,9,9,9,9,9,15500.0
645,Bhayandar East,1,9,9,9,9,9,9,10500.0
655,Wagholi,1,9,9,9,9,9,9,24000.0
1000,Kothrud,2,9,9,9,9,9,9,82500.0
1750,Kandivali East,3,9,9,9,9,9,9,49500.0
1090,Kandivali East,2,9,9,9,9,9,9,43500.0
995,Kandivali East,2,9,9,9,9,9,9,67500.0
1655,Kandivali East,3,9,9,9,9,9,9,16800.0
700,Kothrud,1,9,9,9,9,9,9,67500.0
1655,Kandivali East,3,9,9,9,9,9,9,81000.0
1205,Pashan,3,9,9,9,9,9,9,17100.0
769,Kothrud,1,9,9,9,9,9,9,25200.0
1137,Kothrud,2,9,9,9,9,9,9,34500.0
2160,Juhu,3,9,9,9,9,9,9,30600.0
864,Kharadi,2,9,9,9,9,9,9,51000.0
1080,Sion,2,9,9,9,9,9,9,36300.0
1100,Goregaon East,2,9,9,9,9,9,9,23400.0
1105,Wagholi,2,9,9,9,9,9,9,23100.0
1020,Kothrud,2,9,9,9,9,9,9,59100.0
800,Aundh,2,9,9,9,9,9,9,25500.0
1100,Wagholi,2,9,9,9,9,9,9,25500.0
1100,Wagholi,2,9,9,9,9,9,9,54600.0
750,Aundh,2,9,9,9,9,9,9,135000.0
2100,Goregaon East,3,9,9,9,9,9,9,180000.0
1400,vile parle west,3,9,9,9,9,9,9,20100.0
1125,Uran,2,9,9,9,9,9,9,53700.0
2160,Juhu,3,9,9,9,9,9,9,30600.0
864,Kharadi,2,9,9,9,9,9,9,51000.0
1080,Sion,2,9,9,9,9,9,9,36300.0
1100,Goregaon East,2,9,9,9,9,9,9,23400.0
1105,Wagholi,2,9,9,9,9,9,9,23100.0
1020,Kothrud,2,9,9,9,9,9,9,59100.0
800,Aundh,2,9,9,9,9,9,9,25500.0
1100,Wagholi,2,9,9,9,9,9,9,25500.0
1100,Wagholi,2,9,9,9,9,9,9,54600.0
750,Aundh,2,9,9,9,9,9,9,135000.0
2100,Goregaon East,3,9,9,9,9,9,9,180000.0
1400,vile parle west,3,9,9,9,9,9,9,20100.0
1125,Uran,2,9,9,9,9,9,9,53700.0
750,Aundh,2,9,9,9,9,9,9,13500.0
600,Greater Khanda,1,9,9,9,9,9,9,27600.0
1127,Wagholi,2,9,9,9,9,9,9,27600.0
1127,Wagholi,2,9,9,9,9,9,9,25500.0
1125,Wagholi,2,9,9,9,9,9,9,16000.0
715,Kothrud,1,9,9,9,9,9,9,65400.0
5460,Juhu,4,9,9,9,9,9,9,30000.0
600,Andheri East,1,9,9,9,9,9,9,24300.0
1097,Wagholi,2,9,9,9,9,9,9,15600.0
688,Wagholi,1,9,9,9,9,9,9,11100.0
667,Wagholi,1,9,9,9,9,9,9,11100.0
667,Wagholi,1,9,9,9,9,9,9,79500.0
1740,Bhandup West,3,9,9,9,9,9,9,13500.0
645,Dombivli (West),1,9,9,9,9,9,9,34500.0
870,Koper Khairane,2,9,9,9,9,9,9,81900.0
1228,Wakad,3,9,9,9,9,9,9,34500.0
471,Wakad,1,9,9,9,9,9,9,69000.0
500,Ville Parle East,1,9,9,9,9,9,9,135000.0
1250,Juhu,3,9,9,9,9,9,9,48000.0
1000,Kandivali East,2,9,9,9,9,9,9,24000.0
510,Camp,1,9,9,9,9,9,9,34500.0
650,Camp,1,9,9,9,9,9,9,33000.0
650,Camp,1,9,9,9,9,9,9,60000.0
550,Koregaon Park,1,9,9,9,9,9,9,26100.0
525,Kandivali East,1,9,9,9,9,9,9,99000.0
740,Viman Nagar,2,9,9,9,9,9,9,28500.0
515,Kandivali East,1,9,9,9,9,9,9,114000.0
750,Viman Nagar,2,9,9,9,9,9,9,29400.0
580,Kondhwa,1,9,9,9,9,9,9,15600.0
679,Wagholi,1,9,9,9,9,9,9,40500.0
900,Kondhwa,2,9,9,9,9,9,9,12900.0
620,Koper Khairane,1,9,9,9,9,9,9,28500.0
595,Viman Nagar,1,9,9,9,9,9,9,28500.0
595,Viman Nagar,1,9,9,9,9,9,9,33000.0
585,Viman Nagar,1,9,9,9,9,9,9,57000.0
1325,Kandivali East,3,9,9,9,9,9,9,94500.0
1250,Baner,3,9,9,9,9,9,9,27000.0
525,Kandivali East,1,9,9,9,9,9,9,28800.0
950,Wakad,2,9,9,9,9,9,9,28800.0
900,Wakad,2,9,9,9,9,9,9,28800.0
1824,Koregaon Park,3,9,9,9,9,9,9,48000.0
950,Dahisar,2,9,9,9,9,9,9,48000.0
950,Dahisar,2,9,9,9,9,9,9,25500.0
600,Kondhwa,1,9,9,9,9,9,9,54000.0
980,Viman Nagar,2,9,9,9,9,9,9,16200.0
697,Wagholi,1,9,9,9,9,9,9,79500.0
1050,Viman Nagar,2,9,9,9,9,9,9,79500.0
1050,Viman Nagar,2,9,9,9,9,9,9,42000.0
1050,Wakad,2,9,9,9,9,9,9,42000.0
1050,Wakad,2,9,9,9,9,9,9,42000.0
1050,Wakad,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,195000.0
5000,Belapur,5,9,9,9,9,9,9,17100.0
725,Wagholi,1,9,9,9,9,9,9,17100.0
725,Wagholi,1,9,9,9,9,9,9,41400.0
1050,Kondhwa,2,9,9,9,9,9,9,41400.0
1050,Kondhwa,2,9,9,9,9,9,9,37800.0
850,Wakad,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,25500.0
750,Kharadi,1,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,84000.0
1500,Jogeshwari West,3,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,6000.0
780,Boisar,2,9,9,9,9,9,9,43500.0
1050,Jogeshwari West,2,9,9,9,9,9,9,43500.0
1050,Jogeshwari West,2,9,9,9,9,9,9,64200.0
1101,Kondhwa,3,9,9,9,9,9,9,64200.0
1101,Kondhwa,3,9,9,9,9,9,9,48600.0
872,Kondhwa,2,9,9,9,9,9,9,8100.0
560,Hinjewadi,1,9,9,9,9,9,9,126000.0
2020,Viman Nagar,3,9,9,9,9,9,9,19500.0
945,Wakad,2,9,9,9,9,9,9,56400.0
985,Viman Nagar,2,9,9,9,9,9,9,24000.0
1300,Hinjewadi,2,9,9,9,9,9,9,19200.0
495,Airoli,1,9,9,9,9,9,9,19200.0
495,Airoli,1,9,9,9,9,9,9,11400.0
1800,Juhu,3,9,9,9,9,9,9,75000.0
1445,Viman Nagar,3,9,9,9,9,9,9,18000.0
660,Ghansoli,1,9,9,9,9,9,9,18000.0
660,Ghansoli,1,9,9,9,9,9,9,105000.0
1000,Prabhadevi,2,9,9,9,9,9,9,12900.0
665,Wagholi,1,9,9,9,9,9,9,12000.0
480,Shil Phata,1,9,9,9,9,9,9,24600.0
1055,Wagholi,2,9,9,9,9,9,9,20700.0
1287,Palava,3,9,9,9,9,9,9,20700.0
1287,Palava,3,9,9,9,9,9,9,49500.0
980,Sion,2,9,9,9,9,9,9,12000.0
685,Wagholi,1,9,9,9,9,9,9,48000.0
826,Kondhwa,2,9,9,9,9,9,9,25500.0
1075,Wagholi,2,9,9,9,9,9,9,48000.0
1800,Juhu,3,9,9,9,9,9,9,48900.0
2570,Juhu,3,9,9,9,9,9,9,43800.0
720,Kondhwa,2,9,9,9,9,9,9,58500.0
1400,Kondhwa,2,9,9,9,9,9,9,10500.0
360,Kothrud,1,9,9,9,9,9,9,87000.0
1550,Aundh,3,9,9,9,9,9,9,93000.0
1600,Aundh,3,9,9,9,9,9,9,105000.0
1600,Aundh,3,9,9,9,9,9,9,30000.0
1050,Dombivli (West),2,9,9,9,9,9,9,49500.0
840,Kharadi,2,9,9,9,9,9,9,49500.0
840,Kharadi,2,9,9,9,9,9,9,180000.0
1296,matunga east,3,9,9,9,9,9,9,165000.0
1296,matunga east,3,9,9,9,9,9,9,90000.0
900,matunga east,2,9,9,9,9,9,9,111000.0
1150,matunga east,3,9,9,9,9,9,9,76500.0
850,matunga east,2,9,9,9,9,9,9,88500.0
1000,matunga east,2,9,9,9,9,9,9,22500.0
800,Wagholi,1,9,9,9,9,9,9,78000.0
1850,Malad East,3,9,9,9,9,9,9,76500.0
1850,Malad East,3,9,9,9,9,9,9,27400.0
1127,Belapur,2,9,9,9,9,9,9,124500.0
1850,Aundh,3,9,9,9,9,9,9,129000.0
3000,Baner,4,9,9,9,9,9,9,64500.0
1450,Borivali East,2,9,9,9,9,9,9,39000.0
1565,Wagholi,3,9,9,9,9,9,9,28500.0
700,Kandivali East,1,9,9,9,9,9,9,25500.0
560,Dahisar West,1,9,9,9,9,9,9,45600.0
1140,Kondhwa,2,9,9,9,9,9,9,43500.0
1150,Kondhwa,2,9,9,9,9,9,9,20100.0
950,Kothrud,2,9,9,9,9,9,9,22500.0
950,Kothrud,2,9,9,9,9,9,9,49800.0
981,Wakad,2,9,9,9,9,9,9,46500.0
915,Wakad,2,9,9,9,9,9,9,44700.0
883,Wakad,2,9,9,9,9,9,9,44400.0
879,Wakad,2,9,9,9,9,9,9,47100.0
928,Wakad,2,9,9,9,9,9,9,46500.0
919,Wakad,2,9,9,9,9,9,9,40500.0
800,Wakad,2,9,9,9,9,9,9,60000.0
1012,Wakad,3,9,9,9,9,9,9,38700.0
766,Wakad,2,9,9,9,9,9,9,7500.0
728,Ambernath West,1,9,9,9,9,9,9,33000.0
600,Sinhagad Road,1,9,9,9,9,9,9,51600.0
1250,Kandivali East,3,9,9,9,9,9,9,67500.0
1780,Kandivali East,3,9,9,9,9,9,9,37500.0
745,Kandivali East,2,9,9,9,9,9,9,19500.0
465,Kandivali East,1,9,9,9,9,9,9,34500.0
